id,text,sound,timestamp,translate
34238,<CHARNAME>，你对这位所谓的光芒女士，凯拉·阿尔吉特，有多少了解？,BD34238,1465490679,1
34239,绝对不如焰拳指挥官了解详细，我敢说。,,1457026380,1
34240,拿我知道的故事、再加两个铜子，就足够在低灯笼号买杯麦酒啦。,,1457026380,1
34241,我知道那不关我事就够了。,,1457026380,1
34242,寒暄就到此为止吧。<CHARNAME>，你知道北边出了什么事吧？,,1457026380,1
34243,听说过一点，但绝不如焰拳的指挥官了解详细……至少我希望如此。,,1457026380,1
34244,北边？我连这间屋里出了什么事都不知道？,,1457026380,1
34245,我知道那不关我事就够了。,,1457026380,1
34246,这事已经和你有关了。攻击你的显然是凯拉的人。,,1457026380,1
34247,攻击你的显然是凯拉的人。,,1457026380,1
34248,你可以放着凯拉不管，但她看上去可没有你这么好心。,,1457026380,1
34249,有道理。好吧，从头开始，凯拉是谁，她和她的十字军想干什么？,,1457026380,1
34250,声望。名声是个重担。,,1457026380,1
34251,那我也要礼尚往来了。,,1457026380,1
34252,别装傻了，<CHARNAME>，现在不是时候。,,1457026380,1
34253,够了，<CHARNAME>！这事情非常严肃！,,1457026380,1
34254,冷静点，安塔。<CHARNAME>在试探你的决心，想知道你——我们——对此有多认真。答案是“非常严肃认真”。几周前我们收到消息，一股新兴的军队势力在曲水河北方征兵。,,1457026380,1
34255,答案是“非常严肃认真”。,,1457026380,1
34256,几周前我们收到消息，一股新兴的军队势力正在匕首滩到博尔斯凯桥之间征兵。,,1457026380,1
34257,最开始我们没太在意，但后来他们自称“凯拉的十字军”，整个运动的领头人把自己幻想成某种上界力量的使者，或者她本人就是那上界力量。,,1457026380,1
34258,情况变了。,,1457026380,1
34259,让我猜猜，你们在杜卡公馆自己的房间里被攻击的时候改主意了？不对？这么说倒霉的只有我一个？,,1457026380,1
34260,是个失误。你们该把这运动扼杀在摇篮中。,,1457026380,1
34261,在他们拉起宗教旗号、自称十字军的时候，我开始额外地关注他们。,,1457026380,1
34262,我对带来的……不便，表示歉意，<CHARNAME>。但你的性命不是这件事中唯一受威胁的东西。,,1457026380,1
34263,你说得没错，但我们那时被太多事情分散了注意力，以铁矿危机为首。,,1457026380,1
34264,计划就是这样！,,1457026380,1
34265,安静，姑娘。,,1457026380,1
34266,一股新兴的军事力量正在曲水河以北征兵。他们自称“十字军”，首领是个名叫凯拉·阿尔吉特的女人。他们毫不费力地取道德林比尔、穿过高地沼泽，与此同时他们的人数以令人担忧的速率增长。,,1457026380,1
34267,“凯拉十字军”。这女人将自己想象成某种上界力量的使者，或者某种上界力量本身。,,1457026380,1
34268,或者某种上界力量本身。,,1457026380,1
34269,她从德林比尔出发，途径高地沼泽和巨魔丘陵，一路上未遇艰险。,,1457026380,1
34270,我们朝北送出过几支队伍，但显然不够用，现在十字军的人竟敢在公馆里袭击博德之门的英雄！放肆！我们不能再等下去了，该立刻集结军队朝北出发！,,1457026380,1
34271,你手下有支焰拳部队真是件好事。,,1457026380,1
34272,一群破烂“十字军”能算什么威胁？咱们在这儿解决他们也没费太大力气。,,1457026380,1
34273,爱蒙已经中了为我准备的陷阱。芬斯特还在楼上照顾她。,,1457026380,1
34274,注意点，<CHARNAME>，你在对艾尔坦大公、焰拳的指挥官讲话。,,1457026380,1
34275,我很抱歉。今天早上实在是……不怎么轻松。,,1457026380,1
34276,这又会是个*那样*的日子，是吧？,,1457026380,1
34277,如果我是焰拳成员，说不定还真会关心这事。,,1457026380,1
34278,为了咱们所有人。,,1457026380,1
34279,说正事之前让我先把人介绍完毕，<CHARNAME>，这是莉拉·詹纳斯公爵，这位当然是艾尔坦公爵，还有银盾公爵和他的女儿史姬。,,1457026380,1
34280,<CHARNAME>已经认识我了。,,1457026380,1
34281,恐怕我不认识你。,,1457026380,1
34282,我记得你，史姬，但我很惊讶能在这里看到你。上次见面时，如果我没记错，你被“绑架”了。,,1457026380,1
34283,你是个很难让人忘记的人，史姬·银盾，但我正在努力。,,1457026380,1
34284,别太没心没肺，<CHARNAME>。咱们都是同一阵营的。,,1457026380,1
34285,十字军搅乱了整个剑湾的贸易状况。数百人被迫离家，他们掠夺村庄以取得补给。焰拳的人手紧缺，但我们还是得尽可能送些人去北面。,,1457026380,1
34286,至少是个开始。,,1457026380,1
34287,她有种令人担忧的能力，能让人们接受她的思维模式。那些应征入伍者甚至将之作为信仰。关于她究竟如何做到这点的说法很多，但重要的是结局：她让整个剑湾变成了无法通行的一团糟。,,1457026380,1
34288,若我们假设她所言非虚，那么有许多种方式解释她究竟如何做到这一切；但我并不准备相信她所说的话。甚至有种理论说她也是巴尔的后代。,,1457026380,1
34289,有种理论是，她也是巴尔的后代。,,1457026380,1
34290,显然我们对凯拉了解不足。但我们不能放任其不管。,,1457026380,1
34291,这绝对无法接受。,,1457026380,1
34292,不论她究竟是如何做到的，重点是她让整个剑湾变成无法通行的一团糟。许多人对此表示关切，其中甚至包括深水城的统治者，他们送来了一大批联合军。,,1457026380,1
34293,匕首滩的情况也没好到哪去——甚至可以说更糟。,,1457026380,1
34294,凯拉的行动所导致的后果让深水城的统治者也对此表达关切。他们送来了一大批联合军。,,1457026380,1
34295,他们送来了那一群联合军。,,1457026380,1
34296,深水城送来了五百分队。匕首滩民兵五十队，每支队伍十人以上。我们送出了一百个焰拳分队和他们会合，还有五十队在路上。,,1457026380,1
34297,还有五十队在路上。,,1457026380,1
34298,我想还不止这个数。,,1457026380,1
34299,<CHARNAME>还没答应同行呢，银盾女士。,,1457026380,1
34300,我们希望你能加入他们。护卫城市的重任将再次落到博德之门的英雄身上。,,1457026380,1
34301,我作为指挥官吗？,,1457026380,1
34302,明白了，我不干。,,1457026380,1
34303,他们会追随我吗？毫不犹豫、毫无怨言地服从我的每个命令？,,1457026380,1
34304,别做梦了，<CHARNAME>。,,1457026380,1
34305,你以为*你*能当指挥官？,,1457026380,1
34306,博德之门的英雄再次担起守卫城市的重任。去和焰拳一起走吧，看看你能对凯拉做点什么，如果可能，阻止她。,,1457026380,1
34307,我们不想威胁你，<CHARNAME>。要答应或要拒绝都是你的选择。,,1457026380,1
34308,我们不想威胁你，<CHARNAME>。要答应或要拒绝都是你的选择。只是若你拒绝，或许会有你和沙弗洛克之间关系的流言传开来。,,1457026380,1
34309,银盾大公，恐吓不是您这样的人该做的事情。,,1457026380,1
34310,够了，安塔。如果你强逼<CHARNAME>做<PRO_HESHE>不愿做的事，后果或许比让<PRO_HESHE>置身事外还要更糟。但我确实希望，看在今天早上的事情份上，你会同意随行。凯拉不能被放任不管，而我相信你一定有些独特的手段。算我欠你个人情。,,1457026380,1
34311,但我确实希望，看在今天早上的事情份上，你会同意随行。凯拉不能被放任不管，而我相信你一定有些独特的手段。算我欠你个人情。,,1457026380,1
34312,算我们都欠你个情。整个博德之门欠你一次。不止一次了。,,1457026380,1
34313,好吧，我答应。,,1457026380,1
34314,话都说到这儿了，我还怎么拒绝？但是不。哦，说出这话比我想得容易。,,1457026380,1
34315,凯拉向我挥出了第一击。她必须为此付出代价。,,1457026380,1
34316,我知道你的一些曾经的同伴在哪里，如果你需要他们。,,1457026380,1
34317,我知道你曾经的队友们在哪里——至少，我知道他们中的一部分在哪。寇温队长可以带你去找他们。,BD34317,1465490679,1
34318,寇温队长？没人比她更适合同行了。,,1457026380,1
34319,所以我猜咱们是要去最近的酒馆了？,,1457026380,1
34320,我宁可自己去。,,1457026380,1
34321,就站在*这里*……,,1457026380,1
34322,你要拒绝我们？,,1457026380,1
34323,我当然不会拒绝我亲切的收留者。,,1457026380,1
34324,没，其实也没真想拒绝，但我真骗到你们了，是不？,,1457026380,1
34325,对我来说，拒绝博德之门大公的请求是件没道理的事。,,1457026380,1
34326,贝尔特，你真觉得这疯猴子能比我的兵干得更好？,,1457026380,1
34327,没错。多谢了，<CHARNAME>。我就知道你是个靠得住的人。,,1457026380,1
34328,我们就不打扰你了。想去城里的话，到前门去找寇温。去找你的老队友们吧，祝顺利。,,1457026380,1
34329,要么我躲在你身后十尺，要么我站你旁边。我肯定会去的。给咱俩都省点麻烦吧。,,1457026380,1
34330,好吧。,,1457026380,1
34331,等等，你们是马拉车还是车拉马……我可还没同意呢。,,1457026380,1
34332,这话说得像你刚刚认识我似的。不过我会接受我能得到的认同，然后看看还有什么我能做的，以期改变你的想法。,BD34332,1465490679,1
34333,你会享有超过他人的自主权。官方说法会称你为“观察者”，可以自行采取在你看来对博德之门最有利的行动。我们盼着你能在十字军面前扳回一局。,,1457026380,1
34334,当然，是在焰拳的护送下。,,1457026380,1
34335,一旦焰拳和接受短期雇佣的冒险者和联军扯上关系，人们就会希望他们和联军并肩作战。你要自主行动，但不一定非得独身一人。,,1457026380,1
34336,但不一定非要独身一人。我们知道你在城里有些朋友。,,1457026380,1
34337,谢谢，<CHARNAME>。我就知道我能靠得住你。我们就不打扰你的后续准备了。,,1457026380,1
34339,安塔，拜托。,,1457026380,1
34340,博德之门在等着你，<CHARNAME>。,,1457026380,1
34341,显然还有些老队友也在等着我。,,1457026380,1
34342,我已经迫不及待地想要再次走在她的街道上。,,1457026380,1
34343,咱们不要让她继续等下去了。,,1457026380,1
34344,不用担心，我会把所有事情平稳解决的。,,1457026380,1
34345,焰拳查到了你一些熟人的行迹，但也有些人我们没能联系到。,,1457026380,1
34346,眼下在城里的有吟游诗人盖里克，僧侣拉萨德，莎法娜和科朗，戴那黑和明斯克……,,1457026380,1
34347,和小布？,,1457026380,1
34348,我倒是认识其中的*一些*……,,1457026380,1
34349,谁？我都没听说过这些人。,,1457026380,1
34350,哪些？,,1457026380,1
34351,比如盖里克。,,1457026380,1
34352,拉萨德,,1457026380,1
34353,莎法娜和科朗,,1457026380,1
34354,戴那黑和明斯克。,,1457026380,1
34355,还有别人吗？,,1457026380,1
34356,盖里克。,,1457026380,1
34357,拉萨德。,,1457026380,1
34358,莎法娜和科朗。,,1457026380,1
34359,戴那黑和明斯克。,,1457026380,1
34360,没有，就这些了。,,1457026380,1
34361,就这些了？,,1457026380,1
34362,我还认识盖里克。,,1457026380,1
34363,拉萨德和我还算挺熟悉。,,1457026380,1
34364,莎法娜和科朗。,,1457026380,1
34365,戴那黑和明斯克。我永远忘不掉这三位。,,1457026380,1
34366,就这些了。,,1457026380,1
34367,三位？,,1457026380,1
34368,你没说小布。,,1457026380,1
34369,还有个正蹲大牢的疯子声称他认识你。他名叫提亚克斯。,,1457026380,1
34370,从没听说过这人。,,1457026380,1
34371,老天保佑。,,1457026380,1
34372,提亚克斯？我就这点人可选？,,1457026380,1
34373,明智的选择，至少从我所听闻的来看是这样。,,1457026380,1
34374,我猜咱们的智慧不如我曾经相信的那样可靠。,,1457026380,1
34375,谁？,,1457026380,1
34376,一只超级无敌宇——算了，跳过这事吧。还有谁？,,1457026380,1
34377,你还能把这事干得更糟糕点。,,1457026380,1
34378,除非你想让史姬·银盾和你同行。,,1457026380,1
34379,她父亲绝对会高兴疯了。,,1457026380,1
34380,不。*老天爷啊*，不！,,1457026380,1
34381,值得考虑。她不会比其余选项差多少。,,1457026380,1
34382,其余选项的父亲都不是焰拳指挥官。你不会想看到银盾大公比较糟糕的那一面的。,,1457026380,1
34383,所以史姬不行。聪明的选择，虽然有点显而易见。,,1457026380,1
34384,提亚克斯。,,1457026380,1
34385,就这些了？,,1457026380,1
34386,老天保佑。,,1457026380,1
34387,提亚克斯？我就这点人可选？,,1457026380,1
34388,史姬·银盾自告奋勇想要加入。,,1457026380,1
34389,史姬·银盾是个被宠坏的小孩。,,1457026380,1
34390,不。*老天爷啊*，不！,,1457026380,1
34391,值得考虑。她不会比其余选项差多少。,,1457026380,1
34392,你也发现了，是吧？如果她是我的女儿……算了，谢天谢地她不是。总之，除了她，恐怕你只剩七个人可选了。,,1457026380,1
34393,卡利德和贾希拉在哪？葛立安希望他们能保护我。,,1457026380,1
34394,你们没找到涅拉，那个狂法师吗？她很难不被注意到，只要找最近的火灾现场就行了。,,1457026380,1
34395,我毫不意外你们没能找到维康尼亚·德维尔。,,1457026380,1
34396,对。盖里克，拉萨德，莎法娜，科朗，戴那黑，明斯克，还有提亚克斯。,,1457026380,1
34397,卡利德和贾希拉在哪？葛立安希望他们能保护我。,,1457026380,1
34398,你们没找到涅拉，那个狂法师吗？她很难不被注意到，只要找最近的火灾现场就行了。,,1457026380,1
34399,我毫不意外你们没能找到维康尼亚·德维尔。,,1457026380,1
34400,你看吧？你们还能把事情搞得更砸。,,1457026380,1
34401,我们收到的消息声称，他们还在更北方，在铁矿危机之后休了个假。,,1457026380,1
34402,嗯……博斯凯尔大桥附近确实有过反季节火灾的报告……虽然近期我们没收到类似的消息。,,1457026380,1
34403,虽说本来就没什么可意外的。我曾反对让他们的族群参与到我们之中，但眼下是紧急情况。,,1457026380,1
34404,确实不是什么理想状况。但事已至此，抱怨也没用。,,1457026380,1
34405,我太久没见到拉萨德了。他在哪里？,,1457026380,1
34406,好长时间没听盖里克唱歌啦。,,1457026380,1
34407,我猜明斯克在戴那黑身边吧？,,1457026380,1
34408,那就从莎法娜和科朗开始吧，一石二鸟——那对恋爱中的小鸟。,,1457026380,1
34409,你说提亚克斯在你们的监牢里？,,1457026380,1
34410,我这辈子，不，下几辈子都不想看见这群人了。我和爱蒙会独自处理这件事。,,1457026380,1
34411,阳魂武僧和一些别人以铁王座为据点，向凯拉造成的难民提供饮食和庇护所。我带你去找他，跟紧一点，街上人会很多。,,1457026380,1
34412,走吧。跟紧一点，街上现在挤满了人。,,1457026380,1
34413,不远。他们在“三个老酒桶”订了房间。我很熟悉那地方，是间不错的酒馆——跟我来吧，跟紧一点，外面简直摩肩接踵。,,1457026380,1
34414,他在无信者和皮肉交易者的区域呆了十天，但他试图向一个伯爵讲说希瑞克的教义，伯爵可真的不想听他说话。所以现在他被关押在最高等级牢房里。,,1457026380,1
34415,咱们走吧。跟住我，街上全是人。,,1457026380,1
34416,最近他在精灵之歌酒馆驻留卖唱。那酒吧在我看来有点太矫情了，但说到底也是个不错的地方。来吧，我带你过去，跟紧我，街上全是难民。,,1457026380,1
34417,最近他们在精灵之歌酒馆。别问我具体位置，就我所知那地方根本不对外出租房间……,,1457026380,1
34418,走吧。跟紧一点，街上现在挤满了人。,,1457026380,1
34419,随你。回房间休息吧。日出前我会让人到你房间叫你。,,1457026380,1
34420,那就明早见。或者上午见，之类的。,,1457026380,1
34421,要不要来我房间？,,1457026380,1
34422,我不知道我还能休息多久。,,1457026380,1
34423,尽量别在那之前就被杀了。,,1457026380,1
34424,去睡会儿觉，<CHARNAME>，几个钟头后见。,,1457026380,1
34425,能睡多久算多久吧，咱们上路后你会感谢这点睡眠的。,,1457026380,1
34426,芬斯特,,1457026380,1
34427,我在这儿等你做好出发的准备。,BD34427,1465490679,1
34428,精灵之歌酒馆。要我说，太装模做样了。我在外面等你。,BD34428,1465490679,1
34429,完事了？,,1457026380,1
34430,完事了。,,1457026380,1
34431,就算完事了吧。盖里克和科朗不愿加入，我和楼上的莎法娜聊了聊。,,1457026380,1
34432,还没，这地方看上去还能提供点娱乐。,,1457026380,1
34433,那么接下来去哪里？,,1457026380,1
34434,三个老酒桶。,,1457026380,1
34435,焰拳总部。反正早晚得去……,,1457026380,1
34436,铁王座大楼吧，我想。,,1457026380,1
34437,回杜卡公爵府。准确地说，回公爵府里我的那张床上。,,1457026380,1
34438,走吧。,,1457026380,1
34439,好吧，你准备走的时候再跟我说就行。,,1457026380,1
34440,那就回公馆？,,1457026380,1
34441,先去三个老酒桶。,,1457026380,1
34442,焰拳地牢。晚去不如早去……,,1457026380,1
34443,先去铁王座大楼吧，我想。,,1457026380,1
34444,回公馆。上床。睡觉。,,1457026380,1
34445,"无论你做了什么，
我会永远爱你。
也无关你说过什么，
我永远不会离开。
我为你送上这首情歌——",,1457026380,1
34446,真棒！唱得漂亮！,,1457026380,1
34447,你愿意和我找个更私人一点的地方吗，盖里克？,,1457026380,1
34448,啊，我的爱情属于另一个人。但我不介意找个避人耳目之处。,,1457026380,1
34449,（找个能让我安安稳稳地吐一场的地方。）,,1457026380,1
34450,等等——我是不是认识你？,,1457026380,1
34451,他们在楼上，我想。听着喊叫声找上去就是了，但愿你打断的只是一段争吵……,,1457026380,1
34452,让我听听你的故事。什么风把你吹来了？,,1457026380,1
34453,我是来向你寻求帮助的，盖里克。我即将出发向北踏上行程，希望你可与我同行。,,1457026380,1
34454,是你。当然是你。我已经太久没听到你的歌声了。,,1457026380,1
34455,我听人们夸奖过一位在这里演唱的吟游诗人。,,1457026380,1
34456,我在找一对儿盗贼，莎法娜和科朗。我听说他们在这里？,,1457026380,1
34457,那个诗人声名远扬。但他的歌……还有期待空间。,,1457026380,1
34458,你最近都在做什么呢？,,1457026380,1
34459,我恐怕你还得等得更久些。不是所有人都能在精灵之歌开口唱歌的，我的爱人不厌其烦地提醒我这一点。,,1457026380,1
34460,你的歌唱得根本没那么差。,,1457026380,1
34461,你的什么？,,1457026380,1
34462,天一亮我就朝北出发。跟我来，你想怎么唱就怎么唱。,,1457026380,1
34463,你是个善良的人。但阻止我在这里登台的不是我的歌喉，而是传统。,,1457026380,1
34464,你不知道吗？也对，你当然不知道，你怎么会知道？不过我说的是实话。,,1457026380,1
34465,但咱们别扯那些了。我有个好消息……,,1457026380,1
34466,咱们都多长时间没见面——啊，还真的想不起来了。,,1457026380,1
34467,不少事情都变了。,,1457026380,1
34468,我可是还记得清清楚楚，虽然我宁可我能忘掉。,,1457026380,1
34469,我不是来这儿回忆往昔的。明天一早我就要朝北方出发，我希望你能和我同行。,,1457026380,1
34470,咱们别扯那些了。我有个好消息……,,1457026380,1
34471,对你我而言都是……,,1457026380,1
34472,我恋爱了！,,1457026380,1
34473,这真是太好了！,,1457026380,1
34474,你开玩笑吧。,,1457026380,1
34475,真的？还是说这只是吟游诗人的胡扯？,,1457026380,1
34476,你这么认为？也许你该和阿莱丝聊聊，看你能不能说服她。,,1457026380,1
34477,我自己都难以相信，但这是事实。,,1457026380,1
34478,<DAYNIGHTALL>安。我能给你准备点饮料吗，<PRO_LADYLORD>？,,1457026380,1
34479,啊，我亲爱的，我真高兴你来了。,,1457026380,1
34480,嗯……我的感情从未如此真实。,,1457026380,1
34481,我倾慕的对象……并未像我迷恋于她那样地钟情于我。,,1457026380,1
34482,未得回应的爱。我最不喜欢的那一种。,,1457026380,1
34483,吓到我了。,,1457026380,1
34484,你，一个勉强糊口的吟游诗人，每天为了晚餐四处歌唱。哪个精神正常的人能抵御你的魅力？,,1457026380,1
34485,她终究会理解的，我确信。,,1457026380,1
34486,她的名字是阿莱丝。我叫她艾莉。她不喜欢我那么叫。她终究会理解我的，我确信。,,1457026380,1
34487,我很难得出与你相同的结论。,,1457026380,1
34488,如果我心中有一个亘古不变的意念，那就是“艾莉”。你对此事的坚决否定并不招人喜欢，而且毫无道理。,,1457026380,1
34489,祝<DAYNIGHTALL>安，我的女士。我是<CHARNAME>，请问您是？,,1457026380,1
34490,抱歉？,,1457026380,1
34491,我们正在进行私人谈话。,,1457026380,1
34492,而且是个万分重要的谈话，我理解。哪怕从这交谈中稍微分神喝杯饮料，也会毁灭博德之门、甚至整个世界。,,1457026380,1
34493,<CHARNAME>，这是艾莉——我是说，阿莱丝。阿莱丝·埃兰达拉女士，精灵之歌的拥有者。就是我早先提到的那个姑娘。,,1457026380,1
34494,盖里克的朋友就是我的朋友。很高兴认识你。,,1457026380,1
34495,这就是你爱的姑娘，盖里克？,,1457026380,1
34496,这不是姑娘，这是个女人。,,1457026380,1
34497,能让我在盖里克的骚扰下喘息片刻的朋友我都欢迎。想要点饮料吗？,,1457026380,1
34498,我乐意喝点酒。,,1457026380,1
34499,我没问你。,,1457026380,1
34500,他想睡的女人——至少是他这星期想睡的女人。,,1457026380,1
34501,感谢你注意到这一点。这似乎已经超出了这位吟游诗人的能力。,,1457026380,1
54159,能从那该死的笼子里出来真好。我背上有块能疼上几周的痉挛。,,1457026380,1
54160,你到底是怎么想的，要去攻击那一大群人？,,1457026380,1
54161,该好好给你揉揉背。,,1457026380,1
54162,我没空听你抱怨。,,1457026380,1
54163,我只攻击了一个人。可惜的是，我不得不这样做的时候，他正在对几乎整个营地发表讲话。,,1457026380,1
54164,你“不得不”是什么意思？,,1457026380,1
54165,你为什么要攻击任何人？,,1457026380,1
54166,我没时间听你抱怨。,,1457026380,1
54167,别把我当孩子哄。,,1457026380,1
54168,当我没说。你为什么要攻击那一群人？,,1457026380,1
54169,我不是那个意思。,,1457026380,1
54170,别摆出那种语气。想清楚像条狗一样被关在笼子里的到底是谁。,,1457026380,1
54171,我忍你这一次。你救了我算你走运，<CHARNAME>。换了别人我不会这么宽宏大量。,,1457026380,1
54172,是我说话没过脑子。告诉我，你为什么要攻击那一群人？,,1457026380,1
54173,你看上去糟糕透了，德尔。用不用我帮你揉揉背？,,1457026380,1
54174,对我出手，你就会在眨眼之间回到那笼子里。说得够多了。该上路了。,,1457026380,1
54175,我的任务是在霍蒙，凯拉的一个牧师，进行他们所谓的启迪仪式时消灭他。没人告诉我半径十英里范围内的十字军几乎都来参加那仪式了。,,1457026380,1
54176,那你为什么还要干？,,1457026380,1
54177,你这是明知山有虎偏向虎山行啊？,,1457026380,1
54178,我听够你的疯话了。咱们得走了。,,1457026380,1
54179,那你是什么意思？,,1457026380,1
54180,我相信你会明白的，很快就会。,,1457026380,1
54181,你。和我。一起。独处。按摩。,,1457026380,1
54182,没什么。你为什么要攻击十字军？,,1457026380,1
54183,我必须听命于我的庇护者，乌尔-格所兹。我的感受与此无关。我们的契约要求了我的服从；作为交换他给予我黑暗的力量。,,1457026380,1
54184,如果它意味着你不得不进行毫无胜算的战斗，那这力量有什么意义？,,1457026380,1
54185,你若抗命又会如何？,,1457026380,1
54186,那你就只不过是个奴隶而已。我高估你了，德尔。,,1457026380,1
54187,是你一无所知。我和乌尔-格所兹订立契约前就是不可小觑的战士。现在我的力量无人能及。,,1457026380,1
54188,那么你若抗命又会如何？,,1457026380,1
54189,但你只不过是个奴隶而已。我高估你了，德尔。,,1457026380,1
54190,这话没错。你在战场上有着难以想象的强大力量。,,1457026380,1
54191,乌尔-格所兹会切断我力量的来源。更有可能的是，他会为此杀了我。,,1457026380,1
54192,虽说如此，但你的力量与勇气是我未曾见过的。,,1457026380,1
54193,但你只不过是他的奴隶。我高估你了，德尔。,,1457026380,1
54194,我们都要为所拥有的力量付出代价，我想。来吧，咱们该走了。,,1457026380,1
54195,我所做的是必要之事。你最好不要低估我接受乌尔-格所兹的束缚而获得的一切。,,1457026380,1
54196,我很高兴你注意到了这一点。,,1457026380,1
54197,带路吧，我将追随你步入战场。务必尽快将我带到你的敌人面前，让我纾解嗜血的杀意。,,1457026380,1
54198,现在时间地点都不合适。晚些时候，也许吧。,,1457026380,1
54199,这都是在瞎折腾。如果咱们精简队伍，办事效率能显著提高。,,1457026380,1
54200,感谢你的专业意见，德尔，你显然观摩过不少围攻城池的行动。,,1457026380,1
54201,也许吧，不过我们就是这样办事的。,,1457026380,1
54202,同意。等时机成熟，咱们就甩了这群傻瓜，换个更合适的方式办事。,,1457026380,1
54203,我能看得出什么是愚蠢透顶的主意，<CHARNAME>。,,1457026380,1
54204,最安全的选项通常都不怎么有效率。,,1457026380,1
54205,安全不代表这就是个馊主意。,,1457026380,1
54206,那你说应当怎样？由一个冒险者小队向整支军队发起正面进攻？,,1457026380,1
54207,但它*确实*安全。,,1457026380,1
54208,看来你肩膀上还是有脑袋的。很好。,,1457026380,1
54209,最好的办法是别管这些蠢事，让老百姓自己跟自己折腾吧。不过你显然已经决定要把这件事做下去了。,,1457026380,1
54210,有些时候——*偶尔*——我也会羡慕你的自由，<CHARNAME>。,,1457026380,1
54211,为什么这么说？,,1457026380,1
54212,什么自由？,,1457026380,1
54213,确实，我能想象。,,1457026380,1
54214,你只追随属于自己的旗帜。你的目标、你的动机、你的行动，都由你自己决定。,,1457026380,1
54215,你却服从于乌尔-格所兹的突发奇想。,,1457026380,1
54216,我不像你所想的那样自由。,,1457026380,1
54217,你觉得我是否做出了正确的决定？,,1457026380,1
54218,某种意义上，是的。从另一个角度来说，服从于我的主人是我自己的选择。,,1457026380,1
54219,但事实是否确实如此？又或者你的力量不能支持你选择其他？,,1457026380,1
54220,我明白。我也不像你所想的那样自由。,,1457026380,1
54221,那么，我的决定又如何？你觉得它们是正确的吗？,,1457026380,1
54222,咱们该走了。,,1457026380,1
54223,我不明白。,,1457026380,1
54224,你觉得我能选择我所做的事？不，我的所作所为总是以各种方式被他人所决定。在许多方面上，我和你一样无能为力。,,1457026380,1
54225,我或许可以选择我所走的路，但我不能在这路上孤身前行。我邀请你与我并肩作战，因为我需要你。,,1457026380,1
54226,我做出我想做的决定，但我也必须回应那些追随我的人。你认为我的选择是正确的吗？,,1457026380,1
54227,至少你能分辨出一个有价值的盟友。,,1457026380,1
54228,如果你对自己的决定抱持疑问，你根本就不该当首领。不知道自己在做什么的人不配下达命令。,,1457026380,1
54229,我没想把话说得那么难听。只是我追随过不称职的首领，结局很难看。我不希望看到同样的事情在这里重演。,,1457026380,1
54230,我也不想。,,1457026380,1
54231,说话注意点，黑卫。我可不愿被地位在我之下的家伙责骂。,,1457026380,1
54232,当我没说。咱们走吧。,,1457026380,1
54233,我绝不缺乏力量。但拥有力量并不是自由。,,1457026380,1
54234,既然谈到了自由与选择，我有个问题想问你。在这支队伍里是否有人被你看作潜在的伴侣？我想知道你的忠诚属于谁。,,1457026380,1
54235,有啊。涅拉。,,1457026380,1
54236,我得承认我总是想着莎法娜。,,1457026380,1
54237,寇温是个美丽的女子。我常常惦念着她。,,1457026380,1
54238,我跟拉萨德关系不错。我们之间的友情或许会发展成别的什么感情。,,1457026380,1
54239,有。格林特一直在追求我。,,1457026380,1
54240,维康尼亚是个有趣的人。,,1457026380,1
54241,事实上，我对你很感兴趣，德尔。,,1457026380,1
54242,比起恋情纠葛，我的任务更为重要。我没有情人，也没有恋爱的打算。,,1457026380,1
54243,我会盯着那家伙。如果你被吸引得偏离了道路，他/她就要准备接受我的怒火。,,1457026380,1
54244,明智的选择。我尊重你的决定。,,1457026380,1
54245,别傻了。眼下这是战争时期，我也不是什么卖弄风情的酒吧女郎可供追求。,,1457026380,1
54246,我忍不了这个！,,1457026380,1
54247,怎么了？,,1457026380,1
54248,我同意。我也不喜欢在这种昏暗的山洞里乱钻。,,1457026380,1
54249,现在不行，德尔。,,1457026380,1
54250,咱们该和敌人正面对决。让他们看看打败他们的人长什么模样。,,1457026380,1
54251,相信我，他们会看到的。咱们只是要在正面冲突之前削弱他们。,,1457026380,1
54252,晚些时候会有足够多的战斗。*足够*。能让你从头到脚染满血污。,,1457026380,1
54253,闭嘴，德尔。我的烦心事够多了。,,1457026380,1
54254,显然我的意见无关紧要。我该记住这一点。,,1457026380,1
54255,嗯哼。也许这计划也不是那么糟糕。你让我想起了一个我曾认识的人。,,1457026380,1
54256,缅怀过往？不像你啊。,,1457026380,1
54257,谁？,,1457026380,1
54258,现在没有闲聊的时间。,,1457026380,1
54259,“缅怀”意味着喜爱或是思念；我不会沉湎于此。我只是注意到了某些事情。,,1457026380,1
54260,我还是个小孩的时候，伊尔可汗部落的首领是个强大的战士，一个名为阿克塔许的<PRO_MANWOMAN>。,,1457026380,1
54261,传言中<PRO_HESHE>也擅用阴谋诡计。,,1457026380,1
54262,我很荣幸。,,1457026380,1
54263,你知道，如果可能，我也更喜欢正面对抗。,,1457026380,1
54264,说下去。让我听听这位和我如此相似的阿克塔许的故事。,,1457026380,1
54265,我曾将<PRO_HESHE>视为偶像。<PRO_HESHE>有着显而易见的智慧与狡诈，在<PRO_HESHE>统治部族的短暂时期内做了许多事情。,,1457026380,1
54266,然后出什么事了？,,1457026380,1
54267,那么，感谢你将我类比于这位伟人。,,1457026380,1
